Date,Open,High,Low,Close,Adj Close,Volume
2016-08-24,19.427500,19.427500,19.135000,19.235001,18.833530,611200
2016-08-25,19.142500,19.285000,19.075001,19.132500,18.733166,452800
2016-08-26,19.250000,19.500000,18.767500,18.985001,18.588749,1056000
2016-08-29,18.975000,19.352501,18.975000,19.297501,18.894726,466000
2016-08-30,19.317499,19.375000,19.042500,19.190001,18.789473,475200
2016-08-31,19.057501,19.142500,18.802500,19.002501,18.605881,939200
2016-09-01,19.020000,19.110001,18.697500,19.065001,18.667076,777600
2016-09-02,19.282499,19.462500,19.145000,19.305000,18.902067,994400
2016-09-06,19.420000,19.485001,19.170000,19.445000,19.039146,623200
2016-09-07,19.407499,19.457500,19.264999,19.430000,19.024458,559200
2016-09-08,19.262501,19.362499,19.172501,19.270000,18.867800,672800
2016-09-09,18.905001,18.905001,18.055000,18.055000,17.678156,2129200
2016-09-12,17.770000,18.857500,17.727501,18.750000,18.358648,1894400
2016-09-13,18.342501,18.455000,17.865000,17.990000,17.614515,1794800
2016-09-14,18.010000,18.264999,17.770000,17.885000,17.511705,994800
2016-09-15,17.912500,18.525000,17.827499,18.412500,18.028194,1203200
2016-09-16,18.299999,18.299999,17.982500,18.137501,17.758936,613200
2016-09-19,18.402500,18.537500,18.049999,18.127501,17.749146,861200
2016-09-20,18.407499,18.459999,18.167500,18.170000,17.790760,578000
2016-09-21,18.392500,18.695000,18.142500,18.650000,18.260736,1382000
2016-09-22,18.945000,19.125000,18.850000,18.900000,18.505516,915200
2016-09-23,18.837500,18.900000,18.522499,18.555000,18.167721,817600
2016-09-26,18.245001,18.287500,18.007500,18.014999,17.638994,854400
2016-09-27,18.010000,18.462500,17.912500,18.437500,18.052671,856000
2016-09-28,18.510000,18.785000,18.285000,18.760000,18.368441,1016400
2016-09-29,18.722500,18.844999,18.004999,18.187500,17.807892,2031200
2016-09-30,18.462500,18.840000,18.407499,18.665001,18.275425,958800
2016-10-03,18.492500,18.572500,18.334999,18.480000,18.094286,774000
2016-10-04,18.562500,18.677500,18.082500,18.237499,17.856850,1158800
2016-10-05,18.472500,18.700001,18.450001,18.575001,18.187305,903600
2016-10-06,18.487499,18.600000,18.232500,18.567499,18.179962,714000
2016-10-07,18.647499,18.687500,18.187500,18.452499,18.067362,1054800
2016-10-10,18.745001,18.937500,18.715000,18.742500,18.351307,477200
2016-10-11,18.637501,18.637501,17.912500,18.145000,17.766283,2187600
2016-10-12,18.102501,18.312500,17.972500,18.165001,17.785862,1060800
2016-10-13,17.799999,18.139999,17.602501,18.065001,17.687948,1452400
2016-10-14,18.437500,18.510000,18.152500,18.152500,17.773624,1629600
2016-10-17,18.122499,18.217501,17.912500,17.985001,17.609619,1078400
2016-10-18,18.367500,18.400000,18.112499,18.215000,17.834816,978800
2016-10-19,18.309999,18.492500,18.245001,18.355000,17.971893,573200
2016-10-20,18.280001,18.500000,18.147499,18.235001,17.854404,1046800
2016-10-21,17.969999,18.252501,17.900000,18.202499,17.822578,1862800
2016-10-24,18.485001,18.570000,18.334999,18.405001,18.020851,554800
2016-10-25,18.395000,18.469999,18.195000,18.379999,17.996374,2515600
2016-10-26,17.992500,18.452499,17.922501,18.337500,17.954760,1186000
2016-10-27,18.500000,18.514999,18.187500,18.262501,17.881332,800400
2016-10-28,18.350000,18.504999,18.020000,18.209999,17.829920,1582800
2016-10-31,18.285000,18.312500,18.125000,18.145000,17.766283,1177600
2016-11-01,18.222500,18.240000,17.549999,17.842501,17.470091,2128400
2016-11-02,17.717501,17.867500,17.532499,17.620001,17.252239,1296400
2016-11-03,17.680000,17.767500,17.469999,17.559999,17.193493,1213600
2016-11-04,17.495001,17.702499,17.412500,17.420000,17.056410,1688000
